# This file was produced by samtools stats (1.19.2+htslib-1.19.1) and can be plotted using plot-bamstats
# This file contains statistics for all reads.
# The command line was:  stats -r /vulpes/proj/ngis/ngi2016004/private/strategic_proj/SR_23_02_Element_vs_Illumina/resources/GRCh38_GIABv3/unbgzipped/genome.fa -
# CHK, Checksum	[2]Read Names	[3]Sequences	[4]Qualities
# CHK, CRC32 of reads which passed filtering followed by addition (32bit overflow)
CHK	bc3fa0bd	05fbe275	6c1df188
# Summary Numbers. Use `grep ^SN | cut -f 2-` to extract this part.
SN	raw total sequences:	442836	# excluding supplementary and secondary reads
SN	filtered sequences:	0
SN	sequences:	442836
SN	is sorted:	1
SN	1st fragments:	442836
SN	last fragments:	0
SN	reads mapped:	442836
SN	reads mapped and paired:	442836	# paired-end technology bit set + both mates mapped
SN	reads unmapped:	0
SN	reads properly paired:	442836	# proper-pair bit set
SN	reads paired:	442836	# paired-end technology bit set
SN	reads duplicated:	1914	# PCR or optical duplicate bit set
SN	reads MQ0:	0	# mapped and MQ=0
SN	reads QC failed:	0
SN	non-primary alignments:	0
SN	supplementary alignments:	25
SN	total length:	66425400	# ignores clipping
SN	total first fragment length:	66425400	# ignores clipping
SN	total last fragment length:	0	# ignores clipping
SN	bases mapped:	66425400	# ignores clipping
SN	bases mapped (cigar):	66351633	# more accurate
SN	bases trimmed:	0
SN	bases duplicated:	287100
SN	mismatches:	195121	# from NM fields
SN	error rate:	2.940711e-03	# mismatches / bases mapped (cigar)
SN	average length:	150
SN	average first fragment length:	150
SN	average last fragment length:	0
SN	maximum length:	150
SN	maximum first fragment length:	150
SN	maximum last fragment length:	0
SN	average quality:	42.9
SN	insert size average:	571.3
SN	insert size standard deviation:	14.2
SN	inward oriented pairs:	221407
SN	outward oriented pairs:	0
SN	pairs with other orientation:	0
SN	pairs on different chromosomes:	0
SN	percentage of properly paired reads (%):	100.0
# First Fragment Qualities. Use `grep ^FFQ | cut -f 2-` to extract this part.
# Columns correspond to qualities and rows to cycles. First column is the cycle number.
FFQ	1	10	0	0	18	14	9	25	12	18	9	30	31	13	42	41	47	44	80	116	31	220	112	28	184	317	187	0	511	595	460	889	0	1474	1928	2199	6374	28016	316781	81971	0	0	0	0	0	0	0	0
FFQ	2	8	0	0	10	11	6	14	16	16	21	24	22	28	23	36	69	96	91	117	91	172	135	232	147	290	313	299	365	527	371	707	660	895	769	1059	1228	2348	1358	4073	4925	10530	31971	180219	198544	0	0	0
FFQ	3	0	0	0	4	8	7	5	7	3	12	10	15	18	16	20	49	52	59	73	75	122	81	163	130	164	228	188	246	356	351	473	474	688	666	906	1034	1875	1249	3501	4665	10599	32376	186678	195190	0	0	0
FFQ	4	0	0	0	6	10	6	12	6	14	13	23	13	18	18	29	63	67	65	100	67	141	96	192	133	186	272	206	330	355	303	502	513	734	657	876	1062	1862	1276	3721	4639	10912	33941	182290	197107	0	0	0
FFQ	5	0	0	1	25	40	28	44	30	35	54	37	38	52	56	71	168	183	190	215	196	277	255	384	264	515	542	488	598	644	732	1215	732	1218	1266	1535	1799	2234	2517	5267	4885	10539	30001	178631	194835	0	0	0
FFQ	6	2	0	6	46	76	74	57	59	67	86	68	75	94	111	127	235	222	268	303	267	380	395	471	273	648	654	593	666	855	875	1438	867	1462	1549	1574	1879	2781	3344	5244	5180	10360	30344	172654	196107	0	0	0
FFQ	7	0	0	19	131	174	136	168	133	109	166	143	166	171	163	241	373	341	382	421	550	410	587	770	380	878	863	780	862	1495	1012	1457	1159	2248	2193	1310	2559	3976	3813	4564	6256	10022	29471	163659	198125	0	0	0
FFQ	8	0	0	14	105	113	111	93	119	107	132	81	144	143	128	211	328	274	322	342	403	393	481	644	306	814	815	715	728	1105	912	1341	1014	1704	1897	1451	2305	3253	3750	4837	5585	10039	29545	168253	197779	0	0	0
FFQ	9	0	1	17	116	126	156	115	129	111	123	178	143	163	175	254	329	485	373	434	464	542	652	674	731	807	982	826	1186	1297	1227	1500	1474	2008	2721	2190	2524	3606	3296	5596	5618	7482	11515	15118	40039	325332	1	0
FFQ	10	0	0	11	105	111	109	121	114	100	133	122	114	132	176	269	309	380	366	393	444	498	542	583	718	815	901	773	1129	1238	1177	1458	1627	1931	2429	2029	2640	3624	2955	4947	5567	7491	10746	15170	41425	326907	7	0
FFQ	11	5	0	11	141	119	142	141	133	119	149	140	145	154	196	252	342	410	373	447	452	536	645	596	784	800	957	831	1171	1273	1207	1461	1665	1970	2515	2042	2729	3677	3053	4982	5711	7518	10785	15165	41193	325691	8	0
FFQ	12	0	1	15	99	104	124	91	119	111	127	126	108	164	163	242	306	367	358	390	451	495	539	619	620	779	907	764	1121	1201	1205	1247	1662	1900	2472	1851	2690	3588	2751	4417	5659	7426	10195	15026	42136	328093	7	0
FFQ	13	0	0	10	111	121	134	128	102	106	145	134	133	165	167	255	307	400	393	419	459	486	518	630	697	786	927	754	1101	1333	1094	1236	1729	1854	2491	1821	2787	3626	2674	4393	5617	7376	10369	15289	42080	327479	0	0
FFQ	14	0	0	17	126	137	110	132	130	100	136	159	144	127	184	254	302	401	379	408	510	474	549	657	717	775	876	784	1093	1405	1093	1207	1724	1843	2330	1804	2871	3506	2553	4123	5848	7503	10398	15631	42865	326389	62	0
FFQ	15	0	1	16	115	132	148	110	127	98	147	149	142	134	184	249	285	397	352	433	491	490	529	647	779	782	823	755	1045	1349	1108	1162	1764	2009	2290	1785	3013	3371	2704	3918	5785	7105	10169	15523	43253	326926	42	0
FFQ	16	0	0	11	144	212	200	185	185	206	220	201	223	262	279	308	369	326	410	451	423	601	565	665	667	769	848	981	1135	1362	1446	1416	1830	1729	2033	2764	2813	2396	4568	4128	4930	7051	8919	14071	19970	65058	285506	0
