# This file was produced by samtools stats (1.19.2+htslib-1.19.1) and can be plotted using plot-bamstats
# This file contains statistics for all reads.
# The command line was:  stats -r /vulpes/proj/ngis/ngi2016004/private/strategic_proj/SR_23_02_Element_vs_Illumina/resources/GRCh38_GIABv3/unbgzipped/genome.fa -
# CHK, Checksum	[2]Read Names	[3]Sequences	[4]Qualities
# CHK, CRC32 of reads which passed filtering followed by addition (32bit overflow)
CHK	cb8749fc	3106e5f1	eb8dff25
# Summary Numbers. Use `grep ^SN | cut -f 2-` to extract this part.
SN	raw total sequences:	72412	# excluding supplementary and secondary reads
SN	filtered sequences:	0
SN	sequences:	72412
SN	is sorted:	1
SN	1st fragments:	72412
SN	last fragments:	0
SN	reads mapped:	72412
SN	reads mapped and paired:	72412	# paired-end technology bit set + both mates mapped
SN	reads unmapped:	0
SN	reads properly paired:	72412	# proper-pair bit set
SN	reads paired:	72412	# paired-end technology bit set
SN	reads duplicated:	261	# PCR or optical duplicate bit set
SN	reads MQ0:	0	# mapped and MQ=0
SN	reads QC failed:	0
SN	non-primary alignments:	0
SN	supplementary alignments:	39
SN	total length:	10861800	# ignores clipping
SN	total first fragment length:	10861800	# ignores clipping
SN	total last fragment length:	0	# ignores clipping
SN	bases mapped:	10861800	# ignores clipping
SN	bases mapped (cigar):	10848808	# more accurate
SN	bases trimmed:	0
SN	bases duplicated:	39150
SN	mismatches:	36739	# from NM fields
SN	error rate:	3.386455e-03	# mismatches / bases mapped (cigar)
SN	average length:	150
SN	average first fragment length:	150
SN	average last fragment length:	0
SN	maximum length:	150
SN	maximum first fragment length:	150
SN	maximum last fragment length:	0
SN	average quality:	42.3
SN	insert size average:	670.3
SN	insert size standard deviation:	14.1
SN	inward oriented pairs:	36193
SN	outward oriented pairs:	0
SN	pairs with other orientation:	0
SN	pairs on different chromosomes:	0
SN	percentage of properly paired reads (%):	100.0
# First Fragment Qualities. Use `grep ^FFQ | cut -f 2-` to extract this part.
# Columns correspond to qualities and rows to cycles. First column is the cycle number.
FFQ	1	0	0	0	1	1	3	3	0	7	1	10	3	2	6	12	7	12	9	18	4	33	21	4	46	58	41	0	95	145	97	194	0	356	392	415	1399	6211	56460	6346	0	0	0	0	0	0	0	0
FFQ	2	0	0	0	2	5	3	3	3	4	2	4	2	4	2	9	13	11	22	24	16	25	26	43	27	43	59	60	69	97	65	125	134	180	176	246	233	485	293	899	1057	2417	7883	37328	20313	0	0	0
FFQ	3	0	0	0	2	2	1	1	2	0	1	1	2	3	3	4	10	12	15	20	12	22	10	29	33	31	44	42	58	86	51	96	95	137	105	177	205	388	280	726	1044	2450	8108	38791	19313	0	0	0
FFQ	4	0	0	0	1	1	3	1	4	2	3	7	2	7	2	8	17	10	11	23	11	33	12	41	36	38	44	47	68	64	67	100	104	147	101	157	229	417	282	771	981	2484	8452	37879	19745	0	0	0
FFQ	5	0	0	0	5	5	4	7	9	3	9	9	7	9	7	17	39	27	39	51	37	64	48	71	42	97	102	96	111	108	139	282	160	235	243	312	335	540	549	1118	1028	2301	7505	37116	19526	0	0	0
FFQ	6	0	0	1	10	12	12	18	14	10	13	16	12	17	25	26	45	42	43	70	50	66	82	92	48	135	147	108	116	154	148	303	159	313	326	295	376	647	758	1066	1065	2300	7411	35478	20383	0	0	0
FFQ	7	0	0	3	19	38	29	26	21	23	34	32	33	39	22	46	85	65	82	81	92	72	130	147	84	183	190	126	190	299	186	286	253	466	491	253	524	852	814	906	1308	2157	6968	33668	21089	0	0	0
FFQ	8	0	0	5	13	24	15	25	18	24	19	17	23	28	37	34	61	53	65	74	66	69	96	113	46	155	142	133	153	232	152	302	209	321	428	286	405	758	849	918	1174	2158	7221	34781	20710	0	0	0
FFQ	9	0	0	0	20	30	15	20	22	23	25	37	25	31	35	47	72	78	83	77	110	113	113	121	167	159	189	185	252	246	264	313	306	401	581	478	536	737	594	1197	1160	1591	2436	3294	8901	47328	0	0
FFQ	10	0	0	1	28	21	23	15	18	24	18	20	30	25	31	42	65	78	72	81	112	100	108	133	150	152	198	156	263	256	219	297	325	391	525	410	540	739	536	1030	1145	1643	2302	3236	9330	47523	1	0
