# This file was produced by samtools stats (1.19.2+htslib-1.19.1) and can be plotted using plot-bamstats
# This file contains statistics for all reads.
# The command line was:  stats -r /vulpes/proj/ngis/ngi2016004/private/strategic_proj/SR_23_02_Element_vs_Illumina/resources/GRCh38_GIABv3/unbgzipped/genome.fa -
# CHK, Checksum	[2]Read Names	[3]Sequences	[4]Qualities
# CHK, CRC32 of reads which passed filtering followed by addition (32bit overflow)
CHK	8af81ccc	b966b0ba	bfe0d1d2
# Summary Numbers. Use `grep ^SN | cut -f 2-` to extract this part.
SN	raw total sequences:	25299	# excluding supplementary and secondary reads
SN	filtered sequences:	0
SN	sequences:	25299
SN	is sorted:	1
SN	1st fragments:	25299
SN	last fragments:	0
SN	reads mapped:	25299
SN	reads mapped and paired:	25299	# paired-end technology bit set + both mates mapped
SN	reads unmapped:	0
SN	reads properly paired:	25299	# proper-pair bit set
SN	reads paired:	25299	# paired-end technology bit set
SN	reads duplicated:	96	# PCR or optical duplicate bit set
SN	reads MQ0:	0	# mapped and MQ=0
SN	reads QC failed:	0
SN	non-primary alignments:	0
SN	supplementary alignments:	48
SN	total length:	3794850	# ignores clipping
SN	total first fragment length:	3794850	# ignores clipping
SN	total last fragment length:	0	# ignores clipping
SN	bases mapped:	3794850	# ignores clipping
SN	bases mapped (cigar):	3790582	# more accurate
SN	bases trimmed:	0
SN	bases duplicated:	14400
SN	mismatches:	13731	# from NM fields
SN	error rate:	3.622399e-03	# mismatches / bases mapped (cigar)
SN	average length:	150
SN	average first fragment length:	150
SN	average last fragment length:	0
SN	maximum length:	150
SN	maximum first fragment length:	150
SN	maximum last fragment length:	0
SN	average quality:	42.0
SN	insert size average:	720.2
SN	insert size standard deviation:	14.0
SN	inward oriented pairs:	12639
SN	outward oriented pairs:	0
SN	pairs with other orientation:	0
SN	pairs on different chromosomes:	0
SN	percentage of properly paired reads (%):	100.0
# First Fragment Qualities. Use `grep ^FFQ | cut -f 2-` to extract this part.
# Columns correspond to qualities and rows to cycles. First column is the cycle number.
FFQ	1	2	0	0	1	0	1	2	1	1	0	1	3	1	1	4	2	4	5	10	1	15	9	0	17	22	20	0	32	52	30	64	0	120	157	174	614	2584	19783	1566	0	0	0	0	0	0	0	0
FFQ	2	0	0	0	1	0	0	1	0	0	2	2	0	0	1	5	4	4	5	8	8	11	9	18	8	18	22	15	30	55	22	41	59	73	68	104	90	230	95	320	407	979	3354	13737	5493	0	0	0
FFQ	3	0	0	0	0	0	0	1	1	0	1	2	1	2	1	1	2	6	7	8	0	8	6	12	8	10	15	20	21	26	13	37	38	51	39	73	65	172	97	272	410	975	3513	14331	5054	0	0	0
FFQ	4	0	0	0	0	1	0	0	0	1	1	0	0	1	0	2	1	4	6	2	5	7	10	17	9	12	15	11	22	27	24	44	30	63	49	81	83	158	108	286	388	1095	3516	13859	5361	0	0	0
FFQ	5	0	0	0	3	3	2	2	1	2	7	3	1	3	1	4	14	8	21	18	12	23	14	33	25	43	49	34	47	48	69	103	53	85	102	142	136	215	241	419	410	974	3192	13605	5132	0	0	0
FFQ	6	0	0	0	3	3	4	5	6	4	9	9	10	10	7	10	20	19	17	25	26	26	29	38	15	44	62	39	56	64	60	117	68	105	136	125	123	225	289	413	444	902	3112	13080	5540	0	0	0
FFQ	7	0	0	1	9	11	12	13	11	6	15	9	7	15	12	15	24	24	25	28	42	43	47	64	24	73	71	67	69	131	72	119	86	192	186	74	197	368	322	335	525	844	2832	12380	5899	0	0	0
FFQ	8	0	0	3	7	12	9	8	9	12	8	13	7	9	11	10	9	30	36	21	29	25	40	43	14	75	65	54	71	94	65	102	90	118	163	102	151	304	298	400	508	845	3031	12762	5636	0	0	0
FFQ	9	0	0	0	9	9	10	3	14	10	9	9	9	13	15	22	34	35	28	37	40	30	40	48	68	54	61	61	92	105	69	118	122	166	241	155	215	277	203	541	461	614	992	1334	3518	15408	0	0
FFQ	10	0	0	0	6	11	12	5	5	10	8	6	4	4	15	21	26	40	26	33	32	40	38	44	66	64	71	62	93	94	89	104	125	164	204	164	212	286	192	395	476	584	897	1366	3816	15389	0	0
