# This file was produced by samtools stats (1.19.2+htslib-1.19.1) and can be plotted using plot-bamstats
# This file contains statistics for all reads.
# The command line was:  stats -r /vulpes/proj/ngis/ngi2016004/private/strategic_proj/SR_23_02_Element_vs_Illumina/resources/GRCh38_GIABv3/unbgzipped/genome.fa -
# CHK, Checksum	[2]Read Names	[3]Sequences	[4]Qualities
# CHK, CRC32 of reads which passed filtering followed by addition (32bit overflow)
CHK	05fcf950	8c2e61ee	125ef4ef
# Summary Numbers. Use `grep ^SN | cut -f 2-` to extract this part.
SN	raw total sequences:	2341657	# excluding supplementary and secondary reads
SN	filtered sequences:	0
SN	sequences:	2341657
SN	is sorted:	1
SN	1st fragments:	0
SN	last fragments:	2341657
SN	reads mapped:	2341657
SN	reads mapped and paired:	2341657	# paired-end technology bit set + both mates mapped
SN	reads unmapped:	0
SN	reads properly paired:	2341657	# proper-pair bit set
SN	reads paired:	2341657	# paired-end technology bit set
SN	reads duplicated:	13567	# PCR or optical duplicate bit set
SN	reads MQ0:	0	# mapped and MQ=0
SN	reads QC failed:	0
SN	non-primary alignments:	0
SN	supplementary alignments:	157
SN	total length:	351248550	# ignores clipping
SN	total first fragment length:	0	# ignores clipping
SN	total last fragment length:	351248550	# ignores clipping
SN	bases mapped:	351248550	# ignores clipping
SN	bases mapped (cigar):	350721704	# more accurate
SN	bases trimmed:	0
SN	bases duplicated:	2035050
SN	mismatches:	1654047	# from NM fields
SN	error rate:	4.716124e-03	# mismatches / bases mapped (cigar)
SN	average length:	150
SN	average first fragment length:	0
SN	average last fragment length:	150
SN	maximum length:	150
SN	maximum first fragment length:	0
SN	maximum last fragment length:	150
SN	average quality:	41.9
SN	insert size average:	375.1
SN	insert size standard deviation:	14.3
SN	inward oriented pairs:	1170812
SN	outward oriented pairs:	0
SN	pairs with other orientation:	0
SN	pairs on different chromosomes:	0
SN	percentage of properly paired reads (%):	100.0
# First Fragment Qualities. Use `grep ^FFQ | cut -f 2-` to extract this part.
# Columns correspond to qualities and rows to cycles. First column is the cycle number.
# Last Fragment Qualities. Use `grep ^LFQ | cut -f 2-` to extract this part.
# Columns correspond to qualities and rows to cycles. First column is the cycle number.
LFQ	1	62	0	60	374	450	441	502	483	485	416	652	695	693	874	1141	1109	1637	1357	1998	2136	1904	2278	2700	4657	3564	3180	5160	7948	3668	11858	6393	17085	13013	18924	44034	65411	296940	1817375	0	0	0	0	0	0	0	0	0
LFQ	2	8	1	9	282	337	394	441	387	465	535	499	684	720	677	1083	1421	1120	1686	1905	1921	2327	1961	3127	3022	3424	4556	5055	4983	7402	7186	5700	10096	9602	19539	17340	21003	44993	59372	1585716	403279	107399	0	0	0	0	0	0
LFQ	3	0	0	2	191	240	295	332	326	379	357	423	560	608	649	874	1332	1102	1535	1665	1765	2155	1819	2784	2611	3341	3898	4186	4523	6075	6260	5675	8913	8531	16179	14453	18991	34003	47388	922026	571447	643764	0	0	0	0	0	0
LFQ	4	0	0	4	305	356	414	419	431	469	518	542	709	778	767	1020	1414	1244	1747	1870	1961	2258	2044	2855	2699	3316	4218	4526	4544	6188	6221	5694	8875	8538	15490	14287	18526	33546	46548	1008437	592754	535125	0	0	0	0	0	0
LFQ	5	1	0	1	278	290	413	391	376	471	450	490	705	676	776	987	1372	1222	1580	1705	1847	2089	2054	2693	2503	3248	3910	4095	4297	5680	5857	5617	8287	8060	13684	12875	17064	27640	38481	649435	541422	968635	0	0	0	0	0	0
LFQ	6	0	1	8	435	575	695	622	663	730	756	796	985	1068	1084	1296	1758	1576	1984	2106	2417	2754	2408	3296	3174	3852	4748	5035	4839	6751	6786	6400	9658	8831	15853	14928	19421	33340	46296	928559	613133	582040	0	0	0	0	0	0
LFQ	7	0	4	48	696	974	1050	1104	1001	1135	1080	1120	1333	1547	1297	1698	2361	2201	2671	2850	2789	3175	3009	4141	3998	4208	5716	6443	5454	8956	7883	7584	11545	10300	19662	18769	22334	44826	57892	1504405	418022	146376	0	0	0	0	0	0
LFQ	8	494	0	27	638	784	897	908	830	959	934	900	1194	1283	1186	1426	2119	1904	2333	2332	2536	2854	2722	3816	3426	4084	4915	5511	4909	7418	7057	6784	9910	9099	16243	15405	20233	34129	47595	967401	626527	517935	0	0	0	0	0	0
LFQ	9	0	0	26	708	1204	1157	1070	1099	1132	1230	1294	1547	1509	1718	2326	2779	2260	3169	2939	3790	3873	4061	4437	4644	5328	5705	5398	7647	8231	8180	7722	11441	8977	13370	9997	19311	18941	14833	25338	37982	42216	59163	89230	258560	1636115	0	0
LFQ	10	0	0	20	640	1014	945	940	956	958	1064	1159	1291	1437	1536	2083	2514	2072	2741	2714	3462	3672	3673	4130	4350	5098	5204	5159	7051	7770	7664	7462	10616	9095	11712	10476	17503	17439	15068	24902	34907	38822	55407	88618	256969	1661344	0	0
