# This file was produced by samtools stats (1.19.2+htslib-1.19.1) and can be plotted using plot-bamstats
# This file contains statistics for all reads.
# The command line was:  stats -r /vulpes/proj/ngis/ngi2016004/private/strategic_proj/SR_23_02_Element_vs_Illumina/resources/GRCh38_GIABv3/unbgzipped/genome.fa -
# CHK, Checksum	[2]Read Names	[3]Sequences	[4]Qualities
# CHK, CRC32 of reads which passed filtering followed by addition (32bit overflow)
CHK	93722fb1	21d2bed9	8dafef09
# Summary Numbers. Use `grep ^SN | cut -f 2-` to extract this part.
SN	raw total sequences:	16076	# excluding supplementary and secondary reads
SN	filtered sequences:	0
SN	sequences:	16076
SN	is sorted:	1
SN	1st fragments:	0
SN	last fragments:	16076
SN	reads mapped:	16076
SN	reads mapped and paired:	16076	# paired-end technology bit set + both mates mapped
SN	reads unmapped:	0
SN	reads properly paired:	16076	# proper-pair bit set
SN	reads paired:	16076	# paired-end technology bit set
SN	reads duplicated:	36	# PCR or optical duplicate bit set
SN	reads MQ0:	0	# mapped and MQ=0
SN	reads QC failed:	0
SN	non-primary alignments:	0
SN	supplementary alignments:	20
SN	total length:	2411400	# ignores clipping
SN	total first fragment length:	0	# ignores clipping
SN	total last fragment length:	2411400	# ignores clipping
SN	bases mapped:	2411400	# ignores clipping
SN	bases mapped (cigar):	2405413	# more accurate
SN	bases trimmed:	0
SN	bases duplicated:	5400
SN	mismatches:	13330	# from NM fields
SN	error rate:	5.541668e-03	# mismatches / bases mapped (cigar)
SN	average length:	150
SN	average first fragment length:	0
SN	average last fragment length:	150
SN	maximum length:	150
SN	maximum first fragment length:	0
SN	maximum last fragment length:	150
SN	average quality:	40.4
SN	insert size average:	770.4
SN	insert size standard deviation:	14.1
SN	inward oriented pairs:	8026
SN	outward oriented pairs:	0
SN	pairs with other orientation:	0
SN	pairs on different chromosomes:	0
SN	percentage of properly paired reads (%):	100.0
# First Fragment Qualities. Use `grep ^FFQ | cut -f 2-` to extract this part.
# Columns correspond to qualities and rows to cycles. First column is the cycle number.
# Last Fragment Qualities. Use `grep ^LFQ | cut -f 2-` to extract this part.
# Columns correspond to qualities and rows to cycles. First column is the cycle number.
LFQ	1	0	0	1	2	8	1	2	4	2	2	2	1	5	10	4	8	14	12	8	14	19	16	19	28	24	23	27	93	28	118	62	152	182	161	377	851	3362	10434	0	0	0	0	0	0	0	0	0
LFQ	2	0	0	0	1	5	1	4	5	1	2	6	4	8	4	7	7	7	6	8	7	5	8	29	19	22	27	55	20	55	41	64	89	66	105	155	163	314	459	10881	2739	677	0	0	0	0	0	0
LFQ	3	0	0	1	1	1	1	3	2	2	3	3	3	5	4	2	8	8	8	9	17	14	17	26	27	22	28	31	17	43	45	46	82	61	84	130	152	228	356	6382	4087	4117	0	0	0	0	0	0
LFQ	4	0	0	0	0	7	1	3	3	5	3	2	3	7	7	5	6	15	12	12	15	19	15	18	25	17	27	51	30	62	42	51	86	50	82	121	150	219	365	7015	4150	3375	0	0	0	0	0	0
LFQ	5	0	0	0	0	0	3	2	0	1	3	3	8	7	6	8	10	6	6	5	19	19	15	24	16	20	29	36	25	44	41	44	83	49	92	102	134	185	320	4506	3937	6268	0	0	0	0	0	0
LFQ	6	0	0	1	4	2	5	4	6	4	9	3	8	7	6	7	10	10	11	21	20	22	10	24	28	24	31	51	26	60	34	52	90	49	82	131	138	207	372	6477	4241	3789	0	0	0	0	0	0
LFQ	7	0	0	1	4	5	8	11	6	7	7	6	14	11	9	6	19	20	20	11	18	18	24	38	32	24	33	45	23	77	49	61	100	55	113	132	168	304	481	10369	2873	874	0	0	0	0	0	0
LFQ	8	5	0	1	2	6	5	3	8	5	6	7	7	6	12	9	14	15	18	9	11	19	19	28	30	26	45	43	31	59	48	59	87	63	78	128	161	260	361	6694	4343	3345	0	0	0	0	0	0
LFQ	9	0	0	0	4	9	7	9	8	11	3	8	11	7	11	19	13	12	14	17	28	27	38	34	32	39	45	39	63	70	79	71	84	82	90	160	157	212	123	238	465	445	868	668	2672	9084	0	0
LFQ	10	0	0	1	3	8	3	5	8	8	7	12	6	14	14	20	15	19	25	25	22	26	35	25	31	57	42	48	61	47	84	71	84	88	76	130	163	180	138	216	438	415	727	710	2733	9236	0	0
LFQ	11	0	0	1	4	5	4	6	10	14	13	10	13	20	18	23	18	16	25	21	29	23	29	27	35	55	50	39	69	58	79	78	82	77	75	135	156	171	142	223	454	407	793	743	2705	9121	0	0
LFQ	12	0	0	0	5	9	4	7	6	12	7	10	17	12	11	16	15	13	19	24	34	27	42	26	34	56	51	46	71	63	79	76	68	91	85	138	142	173	159	191	423	446	672	759	2621	9316	0	0
LFQ	13	0	0	1	3	7	5	6	3	10	13	13	12	10	10	11	17	22	23	23	24	32	37	36	37	39	38	44	64	71	74	73	72	102	93	142	158	178	162	216	408	381	694	735	2573	9404	0	0
LFQ	14	0	0	1	5	11	7	6	5	5	5	8	11	7	19	13	26	26	26	26	27	25	31	33	39	65	36	41	54	58	68	72	102	98	76	157	142	165	139	189	427	420	744	717	2583	9361	0	0
LFQ	15	0	0	0	8	9	4	9	7	11	7	12	13	7	19	11	17	17	20	25	21	16	47	34	36	42	51	47	66	58	77	59	96	91	82	161	149	175	154	220	434	385	673	774	2609	9323	0	0
LFQ	16	0	0	0	10	11	11	12	22	13	17	17	15	15	19	20	20	22	30	30	35	44	34	40	45	48	55	68	60	98	79	168	143	137	136	161	252	264	248	374	513	435	804	805	1864	4292	4590	0
LFQ	17	4	0	0	8	16	12	14	5	6	6	11	21	24	13	25	19	27	31	23	33	33	42	46	64	66	70	67	84	109	81	147	127	153	158	130	237	233	236	329	489	463	802	844	1832	4053	4883	0
LFQ	18	0	0	0	16	16	13	13	14	13	21	12	9	8	20	18	21	29	25	37	27	45	42	48	49	44	55	68	62	95	69	148	123	145	141	141	240	223	219	337	451	449	714	812	1753	4017	5274	0
