# This file was produced by samtools stats (1.19.2+htslib-1.19.1) and can be plotted using plot-bamstats
# This file contains statistics for all reads.
# The command line was:  stats -r /vulpes/proj/ngis/ngi2016004/private/strategic_proj/SR_23_02_Element_vs_Illumina/resources/GRCh38_GIABv3/unbgzipped/genome.fa -
# CHK, Checksum	[2]Read Names	[3]Sequences	[4]Qualities
# CHK, CRC32 of reads which passed filtering followed by addition (32bit overflow)
CHK	6e3617be	efbe732c	dd1ec10e
# Summary Numbers. Use `grep ^SN | cut -f 2-` to extract this part.
SN	raw total sequences:	1590059	# excluding supplementary and secondary reads
SN	filtered sequences:	0
SN	sequences:	1590059
SN	is sorted:	1
SN	1st fragments:	0
SN	last fragments:	1590059
SN	reads mapped:	1590059
SN	reads mapped and paired:	1590059	# paired-end technology bit set + both mates mapped
SN	reads unmapped:	0
SN	reads properly paired:	1590059	# proper-pair bit set
SN	reads paired:	1590059	# paired-end technology bit set
SN	reads duplicated:	9211	# PCR or optical duplicate bit set
SN	reads MQ0:	0	# mapped and MQ=0
SN	reads QC failed:	0
SN	non-primary alignments:	0
SN	supplementary alignments:	164
SN	total length:	238508850	# ignores clipping
SN	total first fragment length:	0	# ignores clipping
SN	total last fragment length:	238508850	# ignores clipping
SN	bases mapped:	238508850	# ignores clipping
SN	bases mapped (cigar):	238093597	# more accurate
SN	bases trimmed:	0
SN	bases duplicated:	1381650
SN	mismatches:	1248644	# from NM fields
SN	error rate:	5.244341e-03	# mismatches / bases mapped (cigar)
SN	average length:	150
SN	average first fragment length:	0
SN	average last fragment length:	150
SN	maximum length:	150
SN	maximum first fragment length:	0
SN	maximum last fragment length:	150
SN	average quality:	41.7
SN	insert size average:	327.2
SN	insert size standard deviation:	14.2
SN	inward oriented pairs:	795020
SN	outward oriented pairs:	0
SN	pairs with other orientation:	0
SN	pairs on different chromosomes:	0
SN	percentage of properly paired reads (%):	100.0
# First Fragment Qualities. Use `grep ^FFQ | cut -f 2-` to extract this part.
# Columns correspond to qualities and rows to cycles. First column is the cycle number.
# Last Fragment Qualities. Use `grep ^LFQ | cut -f 2-` to extract this part.
# Columns correspond to qualities and rows to cycles. First column is the cycle number.
LFQ	1	45	0	33	294	423	343	421	430	432	361	545	548	599	734	938	972	1493	1133	1702	1765	1575	1971	2218	3758	2991	2547	4039	6125	2887	9129	4841	13229	9668	14503	33641	48350	209368	1206008	0	0	0	0	0	0	0	0	0
LFQ	2	4	0	1	243	286	369	355	338	344	443	456	596	641	594	870	1249	970	1447	1625	1643	1905	1673	2666	2590	2847	3811	3959	4100	5849	5825	4507	7844	7495	15215	13049	15943	33609	43388	1057981	270889	72440	0	0	0	0	0	0
LFQ	3	0	0	0	202	216	240	278	301	317	346	418	492	481	578	745	1150	924	1423	1444	1542	1835	1560	2255	2076	2778	3378	3628	3811	4999	5213	4519	6863	6758	12443	11115	14631	25693	34738	613791	384986	431892	0	0	0	0	0	0
LFQ	4	0	0	4	271	304	364	364	390	437	448	443	578	615	651	874	1269	1061	1419	1591	1591	1851	1719	2455	2223	2691	3426	3642	3644	4834	4997	4575	7010	6631	12061	10908	13951	25085	34177	672770	399590	359145	0	0	0	0	0	0
LFQ	5	3	0	0	254	343	342	370	363	430	435	466	555	602	673	813	1128	994	1402	1491	1624	1839	1665	2320	2172	2814	3175	3399	3440	4552	4703	4595	6372	6201	10871	9839	12864	20888	28482	433315	365395	648870	0	0	0	0	0	0
LFQ	6	0	0	9	421	472	540	549	556	548	623	644	796	871	860	1069	1452	1386	1671	1884	1829	2168	2017	2684	2524	3085	3865	4073	3920	5367	5405	5118	7330	6858	12294	11555	14642	24679	34160	619463	412612	390060	0	0	0	0	0	0
LFQ	7	2	1	29	606	814	905	885	809	914	878	933	1075	1188	1031	1365	1908	1729	2212	2285	2310	2664	2361	3443	3289	3347	4527	5003	4309	6939	6280	5885	8778	7844	15201	14029	16814	33775	42258	1002711	280384	98339	0	0	0	0	0	0
LFQ	8	312	2	19	527	640	742	739	658	696	704	729	958	1029	982	1166	1586	1459	1863	1979	2038	2360	2068	2996	2666	3170	4025	4207	3854	5755	5470	5289	7592	6881	12484	11684	15103	25908	35066	646440	420000	348213	0	0	0	0	0	0
LFQ	9	0	0	15	607	973	862	805	880	883	982	1015	1165	1279	1326	1875	2278	1862	2508	2323	2975	3246	3161	3518	3680	4257	4511	4356	6026	6460	6217	6032	8709	6747	10152	7502	14519	13861	11298	18821	26836	30283	41766	63825	177295	1082368	0	0
LFQ	10	0	0	10	506	763	809	702	759	758	866	899	1012	1142	1208	1685	2036	1717	2321	2212	2711	2964	2953	3275	3428	4039	4080	4098	5564	5997	5822	5637	8230	6989	9252	7742	13349	12767	11152	18380	25176	28216	39132	62652	176290	1100759	0	0
LFQ	11	0	0	13	655	968	839	806	894	897	1001	1050	1067	1244	1289	1759	2216	1804	2397	2394	2888	3110	3068	3443	3641	4020	4162	4251	5766	6112	6034	5817	8309	6944	9410	7558	13561	13090	11096	18636	25589	28590	40038	62210	174584	1096839	0	0
LFQ	12	0	0	19	598	886	855	835	809	885	915	997	1122	1136	1360	1677	2099	1753	2400	2381	2891	3068	2954	3270	3534	4026	4172	4199	5550	6068	5942	5660	8034	6901	8972	7997	13004	12875	11032	18424	24860	27689	39139	61541	173990	1103540	0	0
LFQ	13	0	0	18	548	855	834	768	787	871	877	1032	1035	1234	1304	1757	2035	1794	2231	2328	2763	3025	2940	3404	3311	3986	4130	4112	5487	5948	5826	5523	8070	7018	8665	8293	12804	12693	11172	18472	24479	26944	38456	61773	175075	1105382	0	0
LFQ	14	13	0	17	598	926	871	842	885	957	946	1044	1121	1259	1357	1740	2162	1913	2349	2351	2844	3122	2891	3462	3514	4143	4159	4309	5471	5956	5941	5546	8130	7283	8756	8309	12817	12676	11098	18275	24852	26661	38765	61237	173861	1104630	0	0
LFQ	15	0	0	15	637	1004	961	885	852	979	1036	1089	1194	1294	1340	1903	2201	1890	2408	2482	2957	3091	2989	3490	3565	4180	4398	4496	5567	5972	6047	5664	8299	7295	9031	8528	12700	12829	11431	18369	24511	26777	38654	62033	175039	1099977	0	0
LFQ	16	0	0	4	1120	1796	1784	1598	1657	1633	1574	1925	1716	1940	1934	2220	2296	2534	2814	2798	3177	3619	3587	4632	4540	4268	5309	6323	5466	7380	7246	9030	9687	10593	10198	12430	15025	15712	16247	20384	28717	28697	42309	54135	101993	574882	553130	0
LFQ	17	378	0	0	1089	1846	1736	1536	1639	1547	1513	1740	1675	1888	1944	2337	2170	2452	2767	2814	3188	3569	3447	4453	4474	4222	5190	6206	5284	7067	6990	9193	9579	10186	10008	12260	14550	15394	15935	19699	28692	27357	41682	53372	99391	546656	590944	0
LFQ	18	1	0	5	982	1748	1687	1597	1616	1480	1470	1771	1635	1757	1888	2192	2269	2406	2752	2788	3093	3480	3274	4133	4225	4148	5068	6172	5324	6703	6670	8598	9252	9906	9907	12086	14003	14842	15516	19303	27540	26425	40069	51887	95602	507629	645160	0
LFQ	19	0	0	2	1095	1691	1702	1533	1517	1533	1439	1759	1590	1756	1751	2133	2157	2337	2688	2692	3050	3282	3392	4192	4243	3990	4863	5885	5195	6754	6610	8485	9001	9639	9697	12061	14034	14464	15358	19043	27583	26105	39646	51504	94958	510714	646936	0
LFQ	20	11	0	5	1094	1855	1670	1513	1585	1455	1562	1741	1651	1828	1929	2266	2213	2496	2704	2704	3112	3692	3476	4259	4369	4043	5108	6146	5243	6854	6745	8743	9086	9825	9793	12131	14383	14899	15697	19420	28005	26388	40660	51644	96991	522970	626095	0
LFQ	21	1	0	3	1072	1823	1804	1614	1676	1513	1654	1770	1714	1837	1936	2269	2357	2675	2929	2884	3272	3679	3656	4324	4633	4473	5270	6523	5366	7366	7042	9150	9672	10388	10177	12758	14948	15466	16383	20661	28900	28490	42849	54886	102417	576169	549610	0
LFQ	22	8	0	5	1171	1976	1886	1640	1685	1688	1616	1887	1648	1993	1952	2349	2302	2592	2934	2901	3178	3609	3576	4436	4535	4457	5269	6489	5408	7282	7144	9238	9771	10248	10209	12514	15066	15443	16391	20318	28572	28395	42162	54013	101907	569566	558630	0
LFQ	23	0	0	3	1159	1898	1784	1641	1553	1595	1640	1844	1644	1937	1957	2256	2334	2481	2938	2782	3227	3626	3570	4418	4371	4333	5274	6362	5374	7254	7087	8915	9638	9991	9784	12331	14774	15219	16261	19901	28125	27684	41558	54021	99546	551169	584800	0
LFQ	24	1	0	6	1164	1978	1893	1627	1754	1666	1674	1881	1769	1990	2067	2370	2305	2564	3011	2874	3328	3747	3692	4752	4500	4669	5365	6516	5530	7638	7665	9342	9991	10502	10466	12914	15408	15731	16531	21049	28963	29569	43088	55587	104585	595646	520691	0
LFQ	25	0	0	3	1160	1907	1799	1675	1646	1566	1660	1817	1757	1915	1979	2346	2331	2493	2897	2948	3156	3651	3447	4524	4480	4603	5150	6298	5391	7314	7333	8962	9811	10083	9845	12337	14837	15398	16242	20038	28196	27811	42011	53842	100692	554447	578261	0
LFQ	26	7	0	4	1056	1854	1644	1636	1532	1546	1602	1753	1675	1869	1914	2152	2262	2407	2743	2817	3135	3459	3313	4379	4162	4380	4916	5941	5379	6941	7165	8310	8987	9601	9629	11725	13985	14175	15568	19101	27222	26056	40370	51323	95634	505154	649576	0
LFQ	27	744	0	4	1120	1829	1751	1595	1583	1589	1601	1752	1693	1845	1973	2158	2256	2391	2853	2662	3087	3487	3294	4270	4217	4461	4933	6012	5516	6873	7178	8183	9094	9771	9436	11859	14362	14317	15654	19346	27114	26379	39850	51792	96058	504567	647550	0
LFQ	28	313	0	9	1120	1934	1817	1519	1655	1525	1591	1724	1682	1831	1888	2113	2264	2423	2631	2697	3135	3311	3411	4317	4125	4438	4726	6039	5324	6904	7226	8145	8975	9777	9344	11790	13755	14043	15335	19153	26792	25433	39550	50813	95529	488989	668944	0
