# This file was produced by samtools stats (1.19.2+htslib-1.19.1) and can be plotted using plot-bamstats
# This file contains statistics for all reads.
# The command line was:  stats -r /vulpes/proj/ngis/ngi2016004/private/strategic_proj/SR_23_02_Element_vs_Illumina/resources/GRCh38_GIABv3/unbgzipped/genome.fa -
# CHK, Checksum	[2]Read Names	[3]Sequences	[4]Qualities
# CHK, CRC32 of reads which passed filtering followed by addition (32bit overflow)
CHK	d97509bc	c9a29211	7adcb087
# Summary Numbers. Use `grep ^SN | cut -f 2-` to extract this part.
SN	raw total sequences:	5113	# excluding supplementary and secondary reads
SN	filtered sequences:	0
SN	sequences:	5113
SN	is sorted:	1
SN	1st fragments:	5113
SN	last fragments:	0
SN	reads mapped:	5113
SN	reads mapped and paired:	5113	# paired-end technology bit set + both mates mapped
SN	reads unmapped:	0
SN	reads properly paired:	5113	# proper-pair bit set
SN	reads paired:	5113	# paired-end technology bit set
SN	reads duplicated:	12	# PCR or optical duplicate bit set
SN	reads MQ0:	0	# mapped and MQ=0
SN	reads QC failed:	0
SN	non-primary alignments:	0
SN	supplementary alignments:	12
SN	total length:	766950	# ignores clipping
SN	total first fragment length:	766950	# ignores clipping
SN	total last fragment length:	0	# ignores clipping
SN	bases mapped:	766950	# ignores clipping
SN	bases mapped (cigar):	766023	# more accurate
SN	bases trimmed:	0
SN	bases duplicated:	1800
SN	mismatches:	3181	# from NM fields
SN	error rate:	4.152617e-03	# mismatches / bases mapped (cigar)
SN	average length:	150
SN	average first fragment length:	150
SN	average last fragment length:	0
SN	maximum length:	150
SN	maximum first fragment length:	150
SN	maximum last fragment length:	0
SN	average quality:	41.3
SN	insert size average:	817.3
SN	insert size standard deviation:	12.6
SN	inward oriented pairs:	2542
SN	outward oriented pairs:	0
SN	pairs with other orientation:	0
SN	pairs on different chromosomes:	0
SN	percentage of properly paired reads (%):	100.0
# First Fragment Qualities. Use `grep ^FFQ | cut -f 2-` to extract this part.
# Columns correspond to qualities and rows to cycles. First column is the cycle number.
FFQ	1	0	0	0	0	0	2	1	0	0	0	0	0	0	0	1	1	0	1	1	2	6	1	1	5	5	0	0	12	21	8	20	0	38	50	37	169	728	3848	155	0	0	0	0	0	0	0	0
FFQ	2	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	2	0	4	0	2	4	4	13	3	4	12	8	11	13	11	21	17	26	20	57	27	98	120	283	1057	2678	615	0	0	0
FFQ	3	0	0	0	0	0	0	1	0	1	0	0	1	1	0	2	1	0	4	1	3	1	1	1	3	2	3	3	7	8	6	9	7	8	17	24	23	48	24	66	97	315	1085	2814	526	0	0	0
FFQ	4	0	0	0	0	2	0	0	0	0	0	0	0	1	0	1	0	2	0	1	0	2	1	1	2	5	5	4	10	9	6	13	7	21	8	19	26	48	30	85	106	310	1079	2764	545	0	0	0
FFQ	5	0	0	0	0	1	0	1	1	0	1	0	0	0	2	1	2	5	5	5	6	8	8	5	1	8	13	12	14	19	11	33	18	23	22	28	34	58	55	124	117	265	975	2681	551	0	0	0
FFQ	6	0	0	0	3	0	1	2	0	2	2	2	3	2	2	2	5	2	4	6	6	8	9	9	5	13	10	9	13	23	14	36	12	30	36	26	23	72	76	77	135	249	956	2616	612	0	0	0
FFQ	7	0	0	0	2	3	0	1	1	2	1	3	3	7	3	3	6	3	4	8	16	8	8	13	7	22	29	13	13	29	14	24	37	41	46	18	39	94	100	72	135	239	864	2551	631	0	0	0
FFQ	8	0	0	0	0	2	2	3	2	1	0	1	2	3	4	2	6	5	8	6	9	5	4	9	4	16	15	11	19	34	15	33	22	36	35	31	34	72	100	71	132	233	920	2597	609	0	0	0
FFQ	9	0	0	0	0	3	2	2	2	0	3	0	5	2	1	5	3	10	8	6	5	11	13	13	14	21	23	12	23	20	24	33	25	37	67	54	58	69	63	157	97	148	279	343	930	2522	0	0
FFQ	10	0	0	0	4	1	0	2	0	3	4	3	1	3	2	7	2	14	4	9	8	6	8	15	14	16	14	22	26	20	22	32	37	35	69	41	70	76	54	122	119	178	217	349	1021	2463	0	0
FFQ	11	0	0	0	3	0	3	0	2	1	3	4	2	6	2	6	8	8	5	4	1	9	15	13	13	12	14	16	35	21	23	25	32	38	45	48	62	79	58	145	109	152	265	332	999	2495	0	0
FFQ	12	0	0	0	2	3	3	3	1	1	0	3	0	2	1	8	1	5	7	9	6	10	11	13	12	20	15	13	27	26	29	31	34	29	50	38	59	81	43	110	104	145	238	336	1016	2568	0	0
FFQ	13	0	0	0	3	2	1	2	3	2	5	1	2	4	2	7	11	7	9	14	9	10	8	7	14	19	22	16	21	26	16	29	44	33	53	35	55	61	52	96	122	154	230	384	1052	2470	0	0
FFQ	14	0	0	0	4	4	2	2	1	2	4	1	4	1	1	7	5	8	6	11	7	11	10	10	20	12	14	21	25	30	15	36	31	46	63	38	65	54	29	93	155	137	269	369	1085	2405	0	0
FFQ	15	0	0	0	1	6	4	1	3	2	3	2	7	1	3	4	7	4	5	7	3	8	11	18	14	17	14	26	19	22	12	29	36	33	41	30	78	68	50	88	135	149	255	396	1022	2479	0	0
FFQ	16	0	0	0	7	2	1	1	4	4	2	6	3	7	3	7	5	8	11	8	10	11	9	12	12	20	20	27	20	23	36	35	45	31	51	61	46	44	102	100	111	145	184	297	472	1341	1769	0
FFQ	17	0	0	0	8	6	3	1	5	3	6	6	6	8	6	4	8	5	9	9	11	10	4	13	15	24	19	29	19	24	26	22	42	30	43	69	59	48	106	92	123	127	182	320	449	1318	1796	0
FFQ	18	0	0	0	4	5	3	2	3	7	3	7	6	6	7	2	7	7	9	5	14	13	11	13	14	18	12	18	29	34	29	21	38	37	50	63	70	46	93	80	118	150	206	308	463	1304	1778	0
FFQ	19	0	0	0	4	8	2	6	2	2	4	1	5	2	5	7	8	3	6	10	8	12	14	10	14	22	13	18	31	23	34	25	34	30	52	54	65	51	109	93	94	159	204	286	451	1357	1775	0
FFQ	20	0	0	0	5	6	3	2	2	8	5	2	5	5	6	9	11	9	5	5	3	10	7	16	10	13	12	22	21	26	32	21	31	18	48	63	61	39	88	88	120	129	203	320	490	1312	1822	0
FFQ	21	0	0	0	7	2	4	3	1	5	3	6	3	2	2	3	5	7	11	9	10	7	10	12	13	23	14	22	23	30	31	24	40	36	36	51	51	46	87	85	105	159	184	302	459	1392	1788	0
FFQ	22	0	0	0	5	3	2	1	4	4	4	9	3	3	6	5	6	4	11	11	7	10	9	9	13	16	20	19	20	17	35	32	48	30	33	57	68	53	111	79	124	134	211	314	464	1358	1741	0
FFQ	23	0	0	1	4	5	7	4	2	1	4	3	8	2	3	4	8	4	13	8	9	9	8	10	14	16	20	24	25	21	23	24	36	35	51	57	55	59	93	71	101	154	184	316	492	1402	1723	0
FFQ	24	0	0	0	5	4	3	4	2	2	3	5	7	3	3	8	5	4	5	7	12	11	11	14	13	16	15	25	24	28	20	31	36	27	50	47	55	51	98	94	96	148	185	310	518	1376	1732	0
FFQ	25	0	0	1	2	4	3	2	1	1	4	0	2	3	3	5	6	5	8	9	11	6	7	12	19	17	21	17	16	23	34	32	47	24	44	59	65	40	87	76	120	131	195	323	475	1374	1779	0
FFQ	26	0	0	1	2	4	4	2	4	2	5	4	3	8	6	7	8	6	7	12	9	6	8	10	9	18	15	21	28	30	30	32	35	44	40	70	67	43	93	67	100	144	210	319	453	1339	1788	0
FFQ	27	0	0	1	7	6	4	4	7	3	2	7	1	4	5	4	5	5	2	10	5	9	9	12	14	13	20	15	22	23	32	28	43	24	35	51	73	46	102	90	94	129	180	307	492	1372	1796	0
FFQ	28	0	0	1	2	0	7	4	3	0	4	5	6	3	4	3	5	10	6	7	5	7	9	14	12	25	17	18	20	28	29	37	35	36	43	51	66	50	93	107	93	158	195	309	459	1359	1768	0
FFQ	29	0	0	1	2	5	4	4	7	1	1	8	3	8	4	4	5	11	12	9	6	10	10	12	20	16	18	24	22	30	22	39	36	41	34	52	79	39	91	90	107	138	181	291	482	1396	1738	0
FFQ	30	0	0	1	6	3	2	5	3	7	3	4	2	4	4	4	3	7	8	11	5	14	16	15	15	21	22	16	18	21	13	36	37	37	47	46	65	75	99	106	99	128	176	283	467	1379	1780	0
FFQ	31	0	0	0	2	6	2	3	6	4	3	3	9	8	6	8	5	7	3	9	5	10	10	10	8	17	13	18	21	27	21	33	31	33	52	54	49	50	101	110	102	136	203	288	457	1355	1815	0
FFQ	32	0	0	0	1	2	3	1	1	2	5	10	6	6	4	8	8	6	11	5	14	12	9	15	12	18	13	30	22	22	35	31	34	42	50	37	53	48	93	102	111	114	171	303	456	1396	1791	0
FFQ	33	0	0	0	9	5	2	5	3	4	6	3	6	7	4	4	9	9	7	6	8	4	8	12	18	18	12	16	20	20	23	24	36	40	41	60	77	59	105	93	96	123	149	279	502	1386	1795	0
FFQ	34	0	0	0	1	4	3	3	4	3	5	6	4	6	10	0	7	8	7	11	2	12	11	14	15	23	17	29	24	19	38	35	36	48	44	52	69	42	95	100	100	132	170	282	483	1330	1809	0
FFQ	35	0	0	1	2	7	3	3	2	2	7	4	2	4	3	3	5	10	10	11	8	9	13	16	12	11	15	26	20	24	24	40	36	43	52	47	52	59	79	101	108	131	172	293	475	1381	1787	0
FFQ	36	0	0	1	5	3	4	2	4	4	5	1	3	8	6	6	4	5	7	9	7	13	7	7	6	16	14	22	20	34	34	34	28	39	42	48	55	57	92	101	120	142	187	270	468	1394	1779	0
FFQ	37	0	0	0	4	5	3	4	0	5	5	0	3	5	3	6	7	5	11	11	12	12	13	15	13	17	24	24	15	26	23	29	36	37	47	46	59	50	103	128	119	116	166	264	452	1376	1814	0
FFQ	38	0	0	0	1	7	3	5	6	4	1	7	10	6	5	5	7	8	9	9	15	10	10	10	13	10	24	25	25	27	44	27	24	53	35	48	64	57	95	96	101	106	205	259	450	1407	1780	0
FFQ	39	0	0	2	9	4	3	4	1	6	9	0	4	6	7	6	7	6	8	8	8	4	15	12	12	15	15	22	13	39	31	26	32	44	48	40	65	65	82	96	98	119	192	303	458	1337	1832	0
FFQ	40	0	0	1	3	5	3	0	5	5	3	1	5	3	4	9	5	9	7	9	10	8	10	12	22	15	27	23	22	32	31	35	29	41	34	61	64	53	99	84	98	127	174	286	447	1377	1815	0
FFQ	41	0	0	0	3	3	4	5	5	6	8	1	6	4	4	10	11	8	6	9	6	7	11	13	16	14	15	19	30	20	20	36	32	45	45	49	61	38	96	109	117	116	205	308	453	1375	1764	0
FFQ	42	0	0	2	3	6	4	7	2	3	1	2	3	1	7	3	4	7	5	20	14	9	11	23	16	12	20	15	21	23	26	34	38	35	34	50	70	63	87	111	104	132	205	285	455	1345	1795	0
FFQ	43	0	0	0	3	4	13	2	8	7	2	2	1	5	11	5	8	9	8	9	11	11	12	6	24	20	12	24	21	26	27	28	36	44	42	48	67	60	80	96	112	110	197	264	460	1366	1812	0
FFQ	44	0	0	3	5	1	2	4	6	1	3	3	2	6	6	8	9	9	7	5	10	8	13	16	17	13	13	22	23	35	34	31	38	41	44	67	63	48	67	77	131	122	168	272	483	1376	1801	0
FFQ	45	0	0	0	5	3	3	3	8	2	5	7	6	2	5	5	8	7	4	4	6	9	23	15	21	22	18	20	21	25	36	26	39	40	56	54	59	69	86	87	127	115	172	243	459	1378	1810	0
FFQ	46	0	0	0	2	6	3	7	5	1	6	6	6	3	6	3	8	8	4	10	10	11	9	9	19	13	16	12	29	22	29	30	33	28	40	51	67	53	93	99	118	124	177	248	482	1412	1795	0
FFQ	47	0	0	0	6	5	1	2	3	5	5	2	4	4	10	7	8	6	9	9	8	7	18	12	18	15	21	20	14	22	22	36	42	35	35	51	46	50	96	89	97	113	170	276	479	1457	1778	0
FFQ	48	0	0	0	6	4	7	3	3	3	6	8	6	9	9	7	7	4	6	16	9	10	11	14	18	12	16	15	22	29	33	28	26	39	36	53	61	63	72	105	136	116	179	259	459	1397	1791	0
FFQ	49	0	0	0	2	3	1	5	3	0	5	6	1	2	6	5	7	7	13	13	15	13	10	9	22	11	14	23	26	31	25	34	40	28	47	45	56	55	85	120	111	109	153	268	459	1479	1746	0
FFQ	50	0	0	1	3	5	1	3	4	1	3	1	7	6	7	2	8	10	12	5	12	10	9	9	16	29	25	26	29	27	22	30	41	40	36	59	61	60	75	99	112	145	172	273	437	1395	1785	0
FFQ	51	0	0	0	2	5	5	8	5	4	5	4	5	5	8	6	6	9	5	9	7	10	10	13	14	12	18	18	26	29	26	44	31	35	55	56	50	67	68	106	122	121	202	245	455	1374	1808	0
FFQ	52	0	0	0	8	1	6	2	5	4	2	3	2	2	9	7	8	6	6	10	14	8	16	18	14	13	16	13	26	29	31	37	45	38	44	63	56	46	64	82	142	121	153	256	450	1449	1788	0
FFQ	53	0	0	2	1	2	1	6	5	2	0	5	6	5	5	3	6	6	7	8	18	8	13	9	17	13	21	28	31	25	28	33	33	30	32	51	55	80	68	116	123	133	170	284	462	1399	1763	0
FFQ	54	0	0	0	1	4	10	6	0	4	6	5	4	2	9	5	9	9	12	11	12	17	12	13	17	16	18	18	31	26	24	30	36	38	37	66	63	61	79	101	119	126	172	257	477	1389	1761	0
FFQ	55	0	0	1	6	6	4	2	5	1	3	3	6	4	5	3	3	6	6	9	7	20	12	11	23	21	23	11	21	28	26	26	43	36	37	62	73	59	72	111	120	121	150	270	466	1434	1757	0
FFQ	56	0	0	0	5	9	4	4	2	2	7	6	2	5	3	8	9	4	11	6	13	14	9	12	13	18	12	19	28	23	25	33	42	34	37	53	41	73	81	87	121	121	195	253	476	1451	1742	0
FFQ	57	0	0	2	4	2	4	6	3	5	4	2	7	4	9	9	5	9	11	11	12	11	12	13	17	8	20	22	19	18	23	28	40	33	49	65	49	63	66	110	97	141	166	221	506	1459	1748	0
FFQ	58	0	0	0	3	7	2	2	5	4	6	6	4	7	7	3	8	9	9	10	11	18	11	9	12	17	26	28	27	35	28	36	27	36	48	50	71	75	62	101	123	123	186	237	500	1410	1714	0
FFQ	59	0	0	2	5	4	4	1	4	5	1	6	5	4	4	7	7	6	7	6	13	20	13	10	16	20	19	17	33	24	31	30	45	37	39	53	48	74	61	98	115	136	158	249	497	1405	1774	0
FFQ	60	2	0	1	2	8	1	6	2	5	8	6	7	7	4	6	6	6	12	10	11	7	8	14	19	20	17	26	17	29	34	28	35	36	52	53	68	62	77	100	118	103	167	274	449	1486	1704	0
FFQ	61	0	0	1	4	2	4	2	2	1	2	8	8	4	8	6	16	8	10	12	9	10	24	10	11	19	16	22	33	31	31	34	31	42	46	49	61	80	76	106	103	126	149	252	515	1362	1767	0
FFQ	62	0	0	2	5	2	7	2	4	4	4	4	4	5	4	5	10	10	9	8	9	21	12	11	21	15	23	19	28	34	22	31	45	38	59	54	37	70	75	93	125	126	183	286	487	1395	1705	0
FFQ	63	0	0	0	4	2	5	4	7	6	2	4	2	8	6	4	4	5	13	13	9	8	9	15	12	14	25	19	28	24	37	38	35	34	57	59	60	67	69	113	133	130	150	223	460	1437	1759	0
FFQ	64	0	0	0	7	3	5	3	3	4	8	6	8	4	7	5	6	5	10	9	9	7	15	13	18	22	10	21	19	27	33	33	39	49	43	53	54	68	88	95	97	144	174	267	471	1403	1748	0
FFQ	65	0	0	0	3	4	2	5	9	3	2	4	3	8	9	5	8	6	12	10	9	10	10	12	15	19	19	19	25	27	21	27	38	38	48	66	61	73	84	110	110	123	158	256	491	1377	1774	0
FFQ	66	0	0	0	4	6	7	4	2	5	5	7	6	6	3	9	6	6	5	8	12	10	8	16	13	16	17	21	29	29	27	31	35	47	44	54	47	64	85	104	118	124	154	250	530	1434	1705	0
FFQ	67	0	0	1	2	11	3	2	5	6	4	3	7	4	6	4	9	8	9	5	13	8	11	13	26	22	15	22	24	23	30	34	38	42	58	55	58	60	92	123	110	133	160	241	476	1456	1681	0
FFQ	68	0	0	0	3	4	3	3	3	3	1	6	8	8	7	3	7	6	15	15	12	10	16	15	19	16	18	25	18	26	33	37	39	48	57	54	54	63	71	104	114	120	157	247	449	1490	1706	0
FFQ	69	0	0	2	6	0	1	0	3	6	4	5	5	9	7	3	10	5	4	7	10	15	10	14	18	25	24	25	31	21	31	30	44	36	64	61	47	81	81	96	107	113	157	243	468	1468	1716	0
FFQ	70	0	0	1	4	2	5	8	4	6	5	6	3	3	8	6	7	7	7	9	17	17	21	11	21	21	17	17	21	30	24	33	45	32	45	67	54	56	82	104	119	129	162	246	488	1455	1688	0
FFQ	71	0	0	1	5	7	8	6	2	5	3	6	5	5	4	1	10	7	6	6	13	12	10	12	12	13	21	25	30	31	25	31	41	27	52	59	57	74	81	100	120	126	198	268	474	1463	1651	0
FFQ	72	0	0	0	1	6	6	4	5	3	4	6	8	6	7	8	4	12	10	12	13	10	8	20	14	18	20	26	20	40	23	32	46	36	48	50	62	64	68	101	107	115	155	241	487	1528	1659	0
FFQ	73	0	0	1	6	4	6	3	4	3	1	9	5	8	9	4	5	10	8	6	15	14	14	15	14	18	21	27	23	21	34	26	29	43	35	52	63	65	63	101	97	126	166	250	483	1484	1722	0
FFQ	74	0	0	0	9	4	8	3	4	4	5	6	4	4	8	10	11	8	6	11	8	9	12	18	16	11	29	12	28	19	32	38	38	40	33	63	54	74	78	98	101	148	181	237	466	1527	1638	0
FFQ	75	0	0	0	3	6	2	9	4	8	4	3	7	3	10	3	5	4	9	6	7	10	12	11	20	16	24	22	35	34	40	37	38	36	47	51	67	66	55	103	109	152	172	229	489	1503	1642	0
FFQ	76	0	0	0	3	3	7	3	7	7	5	5	4	7	12	9	9	3	10	11	19	15	15	12	17	21	25	31	14	27	35	37	40	35	46	49	61	71	69	93	108	117	182	229	513	1466	1661	0
