# This file was produced by samtools stats (1.19.2+htslib-1.19.1) and can be plotted using plot-bamstats
# This file contains statistics for all reads.
# The command line was:  stats -r /vulpes/proj/ngis/ngi2016004/private/strategic_proj/SR_23_02_Element_vs_Illumina/resources/GRCh38_GIABv3/unbgzipped/genome.fa -
# CHK, Checksum	[2]Read Names	[3]Sequences	[4]Qualities
# CHK, CRC32 of reads which passed filtering followed by addition (32bit overflow)
CHK	b6f2091a	7626b289	b8e91b26
# Summary Numbers. Use `grep ^SN | cut -f 2-` to extract this part.
SN	raw total sequences:	688576	# excluding supplementary and secondary reads
SN	filtered sequences:	0
SN	sequences:	688576
SN	is sorted:	1
SN	1st fragments:	688576
SN	last fragments:	0
SN	reads mapped:	688576
SN	reads mapped and paired:	688576	# paired-end technology bit set + both mates mapped
SN	reads unmapped:	0
SN	reads properly paired:	688576	# proper-pair bit set
SN	reads paired:	688576	# paired-end technology bit set
SN	reads duplicated:	3932	# PCR or optical duplicate bit set
SN	reads MQ0:	0	# mapped and MQ=0
SN	reads QC failed:	0
SN	non-primary alignments:	0
SN	supplementary alignments:	133
SN	total length:	103286400	# ignores clipping
SN	total first fragment length:	103286400	# ignores clipping
SN	total last fragment length:	0	# ignores clipping
SN	bases mapped:	103286400	# ignores clipping
SN	bases mapped (cigar):	103149147	# more accurate
SN	bases trimmed:	0
SN	bases duplicated:	589800
SN	mismatches:	269032	# from NM fields
SN	error rate:	2.608184e-03	# mismatches / bases mapped (cigar)
SN	average length:	150
SN	average first fragment length:	150
SN	average last fragment length:	0
SN	maximum length:	150
SN	maximum first fragment length:	150
SN	maximum last fragment length:	0
SN	average quality:	43.9
SN	insert size average:	278.7
SN	insert size standard deviation:	14.0
SN	inward oriented pairs:	344276
SN	outward oriented pairs:	0
SN	pairs with other orientation:	0
SN	pairs on different chromosomes:	0
SN	percentage of properly paired reads (%):	100.0
# First Fragment Qualities. Use `grep ^FFQ | cut -f 2-` to extract this part.
# Columns correspond to qualities and rows to cycles. First column is the cycle number.
FFQ	1	15	0	0	19	22	18	27	16	17	8	20	25	11	22	51	48	37	81	104	28	194	129	68	129	253	205	0	476	395	510	781	0	1307	1408	2248	5168	19392	256867	398477	0	0	0	0	0	0	0	0
FFQ	2	15	0	1	8	15	15	11	10	20	15	20	17	29	35	42	79	88	118	105	99	156	152	224	178	235	322	297	365	488	408	560	646	827	851	1069	1188	1820	1449	3743	4514	8030	19420	90780	550112	0	0	0
FFQ	3	2	0	0	5	10	14	12	11	13	10	9	19	19	32	29	71	74	82	89	88	162	105	212	176	182	292	261	289	423	441	449	624	888	793	1093	1043	1765	1495	3351	4591	8492	20395	90085	550380	0	0	0
FFQ	4	0	0	0	11	22	6	19	12	18	16	24	18	27	24	51	90	97	108	100	102	171	106	214	151	180	317	295	293	440	383	506	575	841	716	1024	1012	1579	1448	3227	4251	8314	20408	93559	547821	0	0	0
FFQ	5	0	0	0	24	30	28	30	41	32	39	50	43	39	97	73	162	188	219	230	207	315	306	376	260	463	533	475	540	653	828	994	855	1232	1254	1518	1843	1879	2128	4916	4839	8140	19222	92769	540706	0	0	0
FFQ	6	0	0	2	42	49	64	66	45	58	63	62	76	73	101	105	258	244	257	270	275	341	340	467	314	611	573	572	583	824	777	1210	870	1289	1595	1527	1894	2308	2630	4958	4752	8188	19387	96402	534054	0	0	0
FFQ	7	0	0	9	101	150	118	134	123	122	159	113	123	159	169	202	351	361	398	388	503	413	515	719	406	895	795	728	799	1288	989	1282	1251	1860	2125	1414	2139	3345	3284	4602	5309	8294	19365	98151	524925	0	0	0
FFQ	8	0	0	8	92	94	94	92	91	74	101	83	97	99	111	164	300	302	333	292	346	352	481	573	315	734	689	659	697	1103	891	1321	1029	1566	1853	1454	2071	2734	3027	4758	5029	8070	19124	97211	530062	0	0	0
FFQ	9	0	0	4	86	113	98	100	103	102	103	120	123	113	118	252	311	387	357	420	449	536	552	611	719	703	956	758	1192	1085	1277	1327	1365	1769	2194	2185	2058	3207	3337	4715	5122	6866	9063	11902	29920	591792	6	0
FFQ	10	2	0	6	84	98	96	97	102	101	118	93	117	131	126	207	297	358	377	390	426	464	497	611	622	650	860	773	1001	1093	1154	1256	1548	1707	2011	1949	2150	3235	3188	4238	4943	6851	8839	11701	29811	594187	11	0
