# This file was produced by samtools stats (1.19.2+htslib-1.19.1) and can be plotted using plot-bamstats
# This file contains statistics for all reads.
# The command line was:  stats -r /vulpes/proj/ngis/ngi2016004/private/strategic_proj/SR_23_02_Element_vs_Illumina/resources/GRCh38_GIABv3/unbgzipped/genome.fa -
# CHK, Checksum	[2]Read Names	[3]Sequences	[4]Qualities
# CHK, CRC32 of reads which passed filtering followed by addition (32bit overflow)
CHK	c9fbb277	a52c0065	d40fa02a
# Summary Numbers. Use `grep ^SN | cut -f 2-` to extract this part.
SN	raw total sequences:	2344037	# excluding supplementary and secondary reads
SN	filtered sequences:	0
SN	sequences:	2344037
SN	is sorted:	1
SN	1st fragments:	2344037
SN	last fragments:	0
SN	reads mapped:	2344037
SN	reads mapped and paired:	2344037	# paired-end technology bit set + both mates mapped
SN	reads unmapped:	0
SN	reads properly paired:	2344037	# proper-pair bit set
SN	reads paired:	2344037	# paired-end technology bit set
SN	reads duplicated:	13602	# PCR or optical duplicate bit set
SN	reads MQ0:	0	# mapped and MQ=0
SN	reads QC failed:	0
SN	non-primary alignments:	0
SN	supplementary alignments:	115
SN	total length:	351605550	# ignores clipping
SN	total first fragment length:	351605550	# ignores clipping
SN	total last fragment length:	0	# ignores clipping
SN	bases mapped:	351605550	# ignores clipping
SN	bases mapped (cigar):	351218261	# more accurate
SN	bases trimmed:	0
SN	bases duplicated:	2040300
SN	mismatches:	953827	# from NM fields
SN	error rate:	2.715767e-03	# mismatches / bases mapped (cigar)
SN	average length:	150
SN	average first fragment length:	150
SN	average last fragment length:	0
SN	maximum length:	150
SN	maximum first fragment length:	150
SN	maximum last fragment length:	0
SN	average quality:	43.6
SN	insert size average:	375.1
SN	insert size standard deviation:	14.3
SN	inward oriented pairs:	1172007
SN	outward oriented pairs:	0
SN	pairs with other orientation:	0
SN	pairs on different chromosomes:	0
SN	percentage of properly paired reads (%):	100.0
# First Fragment Qualities. Use `grep ^FFQ | cut -f 2-` to extract this part.
# Columns correspond to qualities and rows to cycles. First column is the cycle number.
FFQ	1	74	0	0	47	65	54	99	60	96	32	98	103	74	126	153	205	179	378	442	125	819	490	161	688	1088	867	0	2028	1935	2010	3464	0	5059	6017	9101	21400	85001	1120381	1081118	0	0	0	0	0	0	0	0
FFQ	2	54	0	0	51	53	47	64	49	58	70	83	88	101	119	171	296	336	397	497	398	648	512	871	607	1035	1255	1125	1389	1784	1561	2314	2472	3299	2994	4098	4493	7377	5203	14444	17614	33231	84991	449967	1697821	0	0	0
FFQ	3	4	0	0	29	45	32	30	44	52	43	72	70	87	69	110	266	266	313	373	307	560	339	754	536	606	1090	970	941	1428	1411	1776	2186	2879	2626	3587	3797	6523	5223	12437	17039	33237	87193	446836	1707851	0	0	0
FFQ	4	0	0	0	42	61	39	60	56	56	74	82	88	106	83	147	277	298	310	381	315	572	385	877	570	733	1172	1041	1150	1382	1454	1833	2178	3079	2654	3699	3922	6208	5197	12568	16902	33749	89294	459402	1691541	0	0	0
FFQ	5	0	0	1	89	122	118	100	132	121	177	174	145	180	300	291	657	683	729	734	766	1089	1059	1457	973	1753	1979	1858	2089	2363	2833	4224	2918	4553	4939	5683	6809	7418	9195	18623	18100	33874	81160	447581	1675988	0	0	0
FFQ	6	1	0	15	183	290	215	257	272	224	302	249	294	307	408	448	1004	932	1013	976	1120	1312	1432	1877	1139	2522	2435	2364	2432	3171	3286	4966	3259	5219	5745	6069	7408	9127	10615	18995	18705	34043	83400	456212	1649794	0	0	0
FFQ	7	0	0	42	496	623	539	497	480	461	579	511	597	620	738	906	1512	1305	1565	1464	1942	1671	2194	2842	1575	3510	3128	2988	3231	5442	3933	5322	4516	7918	8152	5403	9236	13786	12774	17414	22042	33782	83068	455596	1619637	0	0	0
FFQ	8	0	0	30	366	484	417	407	380	393	500	399	459	482	538	649	1213	1149	1342	1254	1505	1519	1765	2410	1291	3031	2817	2772	2835	4159	3623	5187	3808	6386	7089	5805	8487	11003	12410	18112	19824	34016	83186	454984	1635551	0	0	0
FFQ	9	0	0	34	402	514	446	445	494	425	483	593	477	615	633	1045	1280	1633	1509	1751	1885	2084	2232	2461	2812	2875	3615	3046	4767	4703	4779	5534	5437	7477	9435	8401	8539	12893	12905	18543	20002	26634	38022	49162	124588	1948401	26	0
FFQ	10	4	0	24	385	432	401	360	438	402	418	484	497	516	520	909	1156	1443	1442	1552	1665	1910	2000	2307	2565	2582	3479	2842	4239	4338	4513	5049	5635	6668	8710	7723	8714	12605	11920	16835	20053	26715	36227	49406	125656	1958260	38	0
