# This file was produced by samtools stats (1.19.2+htslib-1.19.1) and can be plotted using plot-bamstats
# This file contains statistics for all reads.
# The command line was:  stats -r /vulpes/proj/ngis/ngi2016004/private/strategic_proj/SR_23_02_Element_vs_Illumina/resources/GRCh38_GIABv3/unbgzipped/genome.fa -
# CHK, Checksum	[2]Read Names	[3]Sequences	[4]Qualities
# CHK, CRC32 of reads which passed filtering followed by addition (32bit overflow)
CHK	5e869c3d	9e95710f	b4a4544f
# Summary Numbers. Use `grep ^SN | cut -f 2-` to extract this part.
SN	raw total sequences:	229612	# excluding supplementary and secondary reads
SN	filtered sequences:	0
SN	sequences:	229612
SN	is sorted:	1
SN	1st fragments:	229612
SN	last fragments:	0
SN	reads mapped:	229612
SN	reads mapped and paired:	229612	# paired-end technology bit set + both mates mapped
SN	reads unmapped:	0
SN	reads properly paired:	229612	# proper-pair bit set
SN	reads paired:	229612	# paired-end technology bit set
SN	reads duplicated:	1392	# PCR or optical duplicate bit set
SN	reads MQ0:	0	# mapped and MQ=0
SN	reads QC failed:	0
SN	non-primary alignments:	0
SN	supplementary alignments:	82
SN	total length:	34441800	# ignores clipping
SN	total first fragment length:	34441800	# ignores clipping
SN	total last fragment length:	0	# ignores clipping
SN	bases mapped:	34441800	# ignores clipping
SN	bases mapped (cigar):	34387764	# more accurate
SN	bases trimmed:	0
SN	bases duplicated:	208800
SN	mismatches:	90290	# from NM fields
SN	error rate:	2.625643e-03	# mismatches / bases mapped (cigar)
SN	average length:	150
SN	average first fragment length:	150
SN	average last fragment length:	0
SN	maximum length:	150
SN	maximum first fragment length:	150
SN	maximum last fragment length:	0
SN	average quality:	43.9
SN	insert size average:	229.1
SN	insert size standard deviation:	14.0
SN	inward oriented pairs:	114795
SN	outward oriented pairs:	0
SN	pairs with other orientation:	0
SN	pairs on different chromosomes:	0
SN	percentage of properly paired reads (%):	100.0
# First Fragment Qualities. Use `grep ^FFQ | cut -f 2-` to extract this part.
# Columns correspond to qualities and rows to cycles. First column is the cycle number.
FFQ	1	8	0	0	2	4	5	6	2	3	3	6	7	4	10	8	15	9	26	34	14	54	38	14	48	65	79	0	175	136	163	236	0	386	417	651	1473	5805	75292	144414	0	0	0	0	0	0	0	0
FFQ	2	8	0	0	6	3	3	8	2	7	6	10	8	12	5	16	19	32	31	41	25	68	32	53	58	71	119	86	103	149	131	165	219	272	280	367	359	616	472	1181	1476	2568	5779	25721	189025	0	0	0
FFQ	3	0	0	0	3	5	4	3	4	5	3	4	6	6	10	12	22	23	35	36	34	58	35	72	58	70	116	99	68	155	151	163	203	340	271	343	351	555	529	1099	1575	2806	6278	26041	187961	0	0	0
FFQ	4	0	0	0	2	3	4	2	5	5	10	9	6	13	13	10	28	29	38	41	38	53	24	73	71	49	124	75	105	142	148	147	158	287	234	384	320	461	532	959	1394	2556	6278	26777	188005	0	0	0
FFQ	5	0	0	0	9	11	12	5	4	13	16	16	17	19	22	27	56	67	68	50	84	112	103	113	94	167	177	165	166	242	254	318	286	388	436	483	598	629	722	1635	1550	2625	5921	26798	185134	0	0	0
FFQ	6	0	0	1	18	22	17	18	22	13	16	25	19	23	35	31	60	63	75	85	100	94	90	138	84	194	201	189	180	277	248	379	309	424	519	460	589	708	841	1581	1562	2532	5970	27937	183463	0	0	0
FFQ	7	0	0	2	36	30	38	35	28	34	36	37	35	35	47	51	115	103	104	128	162	149	170	209	121	242	287	217	226	409	290	475	376	589	698	489	645	1026	970	1508	1606	2564	5861	28671	180758	0	0	0
FFQ	8	0	0	0	16	26	31	18	20	24	39	28	28	28	47	34	103	104	100	96	114	101	129	192	93	246	224	228	182	313	280	363	312	506	575	437	638	861	956	1442	1546	2543	5965	28337	182287	0	0	0
FFQ	9	0	0	4	29	31	37	30	27	36	29	40	19	32	37	76	93	118	126	123	118	175	169	162	236	213	296	247	334	310	361	408	401	569	712	697	702	1025	1013	1458	1644	2231	2844	3688	9186	199521	5	0
FFQ	10	2	0	2	13	23	26	23	29	26	27	28	33	38	44	79	74	84	111	132	121	144	146	195	206	206	282	231	289	374	368	348	434	513	684	627	717	975	994	1343	1658	2163	2741	3609	8902	200541	7	0
FFQ	11	0	0	0	29	36	40	38	43	24	44	24	31	37	38	65	82	132	102	100	137	160	145	172	211	202	294	232	319	327	362	375	422	546	647	668	652	1019	958	1364	1592	2091	2721	3592	9080	200459	0	0
FFQ	12	0	0	2	22	24	23	29	30	20	24	32	31	27	38	53	77	81	78	113	117	150	149	166	190	206	254	204	292	350	351	319	494	503	609	592	660	972	976	1245	1577	2049	2600	3549	8827	201503	4	0
FFQ	13	0	0	0	14	35	29	24	34	33	26	28	37	42	39	55	85	104	108	124	117	146	143	179	208	178	253	226	309	351	311	297	485	483	572	594	702	1015	907	1175	1563	2056	2591	3600	8893	201437	4	0
FFQ	14	0	0	4	23	29	28	40	26	33	32	45	41	36	56	79	88	97	112	108	140	143	145	183	195	180	255	210	254	355	319	314	438	525	583	584	710	974	871	1200	1498	1951	2532	3587	9090	201436	63	0
FFQ	15	0	0	0	20	32	29	36	30	24	41	24	33	42	41	68	79	101	110	96	141	133	110	160	190	179	263	241	250	367	297	265	458	551	532	521	705	995	845	1131	1507	1969	2612	3633	9134	201579	38	0
FFQ	16	0	0	2	42	55	67	46	55	58	56	67	72	68	81	73	102	85	103	134	109	155	142	180	240	227	192	287	320	390	418	420	426	509	595	691	662	739	1137	1177	1394	1878	2289	4238	4839	17544	187248	0
FFQ	17	0	0	2	32	42	54	52	60	56	41	57	60	77	76	71	97	76	128	127	98	145	148	162	206	227	212	291	283	321	385	419	439	568	606	734	616	782	1114	1235	1432	1927	2218	4352	4869	18766	185949	0
FFQ	18	0	1	2	53	51	47	51	58	56	49	60	56	71	72	75	89	85	100	119	123	149	142	156	193	249	204	294	300	358	362	421	416	491	585	735	605	783	1078	1140	1414	1871	2187	4216	4777	17673	187595	0
FFQ	19	0	0	0	43	55	51	51	53	44	55	55	70	62	78	77	84	78	117	111	125	176	154	151	176	184	192	292	300	343	359	402	401	459	595	699	569	710	1103	1216	1420	1795	2239	4342	4815	17965	187346	0
FFQ	20	11	0	0	25	49	55	41	55	49	58	45	53	55	68	67	91	77	101	114	120	135	155	179	173	203	233	254	283	307	360	371	399	496	586	731	597	694	1040	1185	1427	1873	2270	4285	4631	17528	188083	0
