# This file was produced by samtools stats (1.19.2+htslib-1.19.1) and can be plotted using plot-bamstats
# This file contains statistics for all reads.
# The command line was:  stats -r /vulpes/proj/ngis/ngi2016004/private/strategic_proj/SR_23_02_Element_vs_Illumina/resources/GRCh38_GIABv3/unbgzipped/genome.fa -
# CHK, Checksum	[2]Read Names	[3]Sequences	[4]Qualities
# CHK, CRC32 of reads which passed filtering followed by addition (32bit overflow)
CHK	4710f04b	29f1d24f	d62b7230
# Summary Numbers. Use `grep ^SN | cut -f 2-` to extract this part.
SN	raw total sequences:	258088	# excluding supplementary and secondary reads
SN	filtered sequences:	0
SN	sequences:	258088
SN	is sorted:	1
SN	1st fragments:	0
SN	last fragments:	258088
SN	reads mapped:	258088
SN	reads mapped and paired:	258088	# paired-end technology bit set + both mates mapped
SN	reads unmapped:	0
SN	reads properly paired:	258088	# proper-pair bit set
SN	reads paired:	258088	# paired-end technology bit set
SN	reads duplicated:	1021	# PCR or optical duplicate bit set
SN	reads MQ0:	0	# mapped and MQ=0
SN	reads QC failed:	0
SN	non-primary alignments:	0
SN	supplementary alignments:	26
SN	total length:	38713200	# ignores clipping
SN	total first fragment length:	0	# ignores clipping
SN	total last fragment length:	38713200	# ignores clipping
SN	bases mapped:	38713200	# ignores clipping
SN	bases mapped (cigar):	38648601	# more accurate
SN	bases trimmed:	0
SN	bases duplicated:	153150
SN	mismatches:	167612	# from NM fields
SN	error rate:	4.336820e-03	# mismatches / bases mapped (cigar)
SN	average length:	150
SN	average first fragment length:	0
SN	average last fragment length:	150
SN	maximum length:	150
SN	maximum first fragment length:	0
SN	maximum last fragment length:	150
SN	average quality:	41.6
SN	insert size average:	621.2
SN	insert size standard deviation:	14.2
SN	inward oriented pairs:	129032
SN	outward oriented pairs:	0
SN	pairs with other orientation:	0
SN	pairs on different chromosomes:	0
SN	percentage of properly paired reads (%):	100.0
# First Fragment Qualities. Use `grep ^FFQ | cut -f 2-` to extract this part.
# Columns correspond to qualities and rows to cycles. First column is the cycle number.
# Last Fragment Qualities. Use `grep ^LFQ | cut -f 2-` to extract this part.
# Columns correspond to qualities and rows to cycles. First column is the cycle number.
LFQ	1	4	0	8	26	37	30	44	32	31	35	30	60	57	97	84	106	123	141	130	150	202	197	209	351	338	264	422	839	308	1192	635	1654	1725	1911	4427	8487	39369	194333	0	0	0	0	0	0	0	0	0
LFQ	2	1	0	2	14	29	26	25	35	34	33	29	58	66	54	69	86	103	120	133	172	175	165	245	281	253	356	438	328	681	542	607	1011	833	1434	1670	1943	4094	5750	178825	45615	11753	0	0	0	0	0	0
LFQ	3	0	0	2	11	17	22	18	18	31	28	49	39	48	48	63	82	103	113	129	147	165	165	237	212	240	324	346	314	562	503	534	948	728	1253	1376	1878	2992	4609	104007	64696	71031	0	0	0	0	0	0
LFQ	4	0	0	4	27	35	46	29	37	38	38	56	51	78	69	81	102	106	150	159	162	171	172	236	251	322	350	444	304	634	570	549	966	790	1278	1488	1917	3057	4695	113124	66893	58609	0	0	0	0	0	0
LFQ	5	0	0	0	21	23	26	28	33	35	40	48	45	66	68	81	87	95	122	128	157	165	148	229	169	249	313	339	325	470	457	497	846	641	1057	1181	1658	2458	3738	73296	61195	107554	0	0	0	0	0	0
LFQ	6	0	0	2	30	46	66	54	45	54	61	57	68	84	79	107	163	146	141	159	183	232	186	256	273	316	380	453	380	596	546	633	934	754	1280	1345	1816	2913	4511	104821	69314	64604	0	0	0	0	0	0
LFQ	7	1	0	12	50	72	75	68	77	106	74	101	95	141	95	144	166	165	210	202	225	287	251	380	351	323	447	659	317	813	590	797	1101	909	1535	1750	2109	4087	5726	170196	47298	16083	0	0	0	0	0	0
LFQ	8	51	0	7	42	65	68	81	70	72	71	66	100	103	113	127	162	175	204	197	226	221	212	321	306	283	455	553	366	672	543	656	1034	750	1301	1510	1809	3264	4652	109450	70738	56992	0	0	0	0	0	0
LFQ	9	0	0	12	63	104	83	81	102	109	133	118	116	133	163	211	230	187	250	251	354	329	429	381	419	524	519	506	749	841	864	808	1188	958	1263	1373	1936	2342	1457	2696	5265	4949	8961	9715	34129	172787	0	0
LFQ	10	0	0	5	47	90	78	84	71	79	95	112	118	125	146	183	236	204	240	262	313	313	399	361	413	486	488	510	648	733	837	740	1030	1030	1102	1330	1771	2099	1545	2658	4771	4690	7879	10177	34122	175468	0	0
